snapped_at,price,market_cap,total_volume
2020-05-19 00:00:00 UTC,1.1565356721889117,7875377.433176414,1417694.159413615
2020-05-20 00:00:00 UTC,1.1921251600067782,8195009.589195187,1423551.3236853124
2020-05-21 00:00:00 UTC,1.1552696817769608,8013506.186772094,1592146.456456324
2020-05-22 00:00:00 UTC,1.1089702883000219,7859924.650488969,1446085.723313255
2020-05-23 00:00:00 UTC,1.1003570288883242,8002304.562523719,629745.1862260383
2020-05-24 00:00:00 UTC,1.036573140116962,7558247.642445072,29522.34597219878
2020-05-25 00:00:00 UTC,1.001284581487165,7339915.379900929,13740.885782001076
2020-05-26 00:00:00 UTC,0.9619378895548388,7053847.876731076,12893.230895155313
2020-05-27 00:00:00 UTC,0.9305413593200398,6793971.820511026,16572.43878529354
2020-05-28 00:00:00 UTC,0.9507126007924976,7382671.7138305055,15329.00978447626
2020-05-29 00:00:00 UTC,1.0060200023939119,7920214.802499077,13396.145892677652
2020-05-30 00:00:00 UTC,0.972334481420204,7852516.811129071,11059.557807469182
2020-05-31 00:00:00 UTC,1.0571999240122794,8546857.345896937,19740.336442944223
2020-06-01 00:00:00 UTC,0.9828019846964123,7814515.962453265,17298.901551750092
2020-06-02 00:00:00 UTC,0.9942676091863162,8052918.780703093,5678.568713864738
2020-06-03 00:00:00 UTC,0.9732922818824619,7814754.601993728,25800.258138053352
2020-06-04 00:00:00 UTC,0.9900055704485072,7953307.986005535,9124.842432170928
2020-06-05 00:00:00 UTC,0.9827870487825027,7837133.462119129,6012.284762166329
2020-06-06 00:00:00 UTC,0.9845821708911655,7892712.713499172,2937.0766951242176
2020-06-07 00:00:00 UTC,0.9857515751935314,7743104.409133967,3204.6412236938195
2020-06-08 00:00:00 UTC,0.952748574696888,7615515.695121486,6550.158103103703
2020-06-09 00:00:00 UTC,0.9711241049504811,8215043.7234635,1163.7323164236302
2020-06-10 00:00:00 UTC,0.9751932382447185,7689567.941179881,7511.558768404182
2020-06-11 00:00:00 UTC,0.9703831209926144,7588494.754816594,5862.597088159452
2020-06-12 00:00:00 UTC,0.9172602398370046,7108392.189550863,10096.544001334225
2020-06-13 00:00:00 UTC,0.945000551355599,7242891.048265371,4398.596433449094
2020-06-14 00:00:00 UTC,0.9504307829898009,7223123.653079378,5365.845880034439
2020-06-15 00:00:00 UTC,0.9611528471264963,7252075.618456848,19101.937930457625
2020-06-16 00:00:00 UTC,0.9417309170742743,7062811.4794254005,5914.285918513746
2020-06-17 00:00:00 UTC,0.9856791483501463,7329938.694460294,11215.66440867259
2020-06-18 00:00:00 UTC,1.009838314318848,7503722.766137796,26965.166490267125
2020-06-19 00:00:00 UTC,1.0410527645744527,7741654.74318108,137784.09609328452
2020-06-20 00:00:00 UTC,1.0034050783381006,7496446.626551398,19868.31285057478
2020-06-21 00:00:00 UTC,1.0127303185830032,7519039.08765071,21454.884112095187
2020-06-22 00:00:00 UTC,1.0136908819570611,7506040.940396302,35384.55118827104
2020-06-23 00:00:00 UTC,1.0260292275878709,7623412.6460600225,77708.96865428038
2020-06-24 00:00:00 UTC,1.0230664348759688,7555809.827995719,292096.9427674541
2020-06-25 00:00:00 UTC,1.1621083481578758,8568818.380605174,1174835.8835621777
2020-06-26 00:00:00 UTC,1.173286168788266,8819034.9169592,1262183.59542368
2020-06-27 00:00:00 UTC,1.2229380560960996,10288572.126231076,875325.7444531802
2020-06-28 00:00:00 UTC,1.2364835651865869,10473543.885998951,1139202.2929386245
2020-06-29 00:00:00 UTC,1.4664870807217005,12796748.150445525,1753914.6847710444
2020-06-30 00:00:00 UTC,1.7807883379222196,15976827.258396804,2564534.206524877
2020-07-01 00:00:00 UTC,2.2766923690044902,21714182.29975141,2912466.3238035007
2020-07-02 00:00:00 UTC,2.8931118599984242,29011641.632786416,7651985.524524305
2020-07-03 00:00:00 UTC,2.1630237088706106,26438925.15199419,5682651.308001393
2020-07-04 00:00:00 UTC,1.974839619369038,26982327.07207333,2818093.5294862003
2020-07-05 00:00:00 UTC,2.3573153705801,34992649.74469187,4048455.664013711
2020-07-06 00:00:00 UTC,2.073458227088355,34190187.50497062,3125677.9349235594
2020-07-07 00:00:00 UTC,1.967912584744259,35975020.593809515,2423290.7416845676
2020-07-08 00:00:00 UTC,1.9177264108986867,38206883.76696635,2058515.8937405648
2020-07-09 00:00:00 UTC,2.4063957489383347,52048739.927903496,5019436.713928621
2020-07-10 00:00:00 UTC,2.8209371483260415,67133694.75102317,5515772.185641752
2020-07-11 00:00:00 UTC,3.403589338724848,94007125.34657934,10825123.396311637
2020-07-12 00:00:00 UTC,3.8250545684843087,126233699.01756108,17690595.436706707
2020-07-13 00:00:00 UTC,3.419633824984874,136883881.23851752,19178862.12518183
2020-07-14 00:00:00 UTC,1.964223517046229,100275945.05782804,17622462.01716971
2020-07-15 00:00:00 UTC,1.647617713291926,96742134.83755244,11972461.88943176
2020-07-16 00:00:00 UTC,1.7035374745551144,105684227.7219039,8951985.347024268
2020-07-17 00:00:00 UTC,2.23127918098779,147617372.79516542,11085641.712878814
2020-07-18 00:00:00 UTC,2.8628403890468133,204224448.05976456,19282272.62366253
2020-07-19 00:00:00 UTC,2.5471780195070206,212302954.3864871,9122316.365949629
2020-07-20 00:00:00 UTC,2.9638939867364185,283210185.4486119,17067970.957037345
2020-07-21 00:00:00 UTC,2.989514760505859,327241571.34410405,22457021.564110123
2020-07-22 00:00:00 UTC,2.9159762554124313,381006706.29720795,31563685.248171296
2020-07-23 00:00:00 UTC,2.109722818737298,326467040.6266837,36856411.25926852
2020-07-24 00:00:00 UTC,2.0004169661123807,348593877.9324896,40740843.30023968
2020-07-25 00:00:00 UTC,2.2683159527004984,426835248.9519034,34849941.34850284
2020-07-26 00:00:00 UTC,2.641227523264071,559826753.2616144,50437734.186816536
2020-07-27 00:00:00 UTC,2.8248388311746586,687697810.4002345,64139725.19883717
2020-07-28 00:00:00 UTC,2.3002142923380138,688840241.266451,105116882.59493187
2020-07-29 00:00:00 UTC,1.6697828311903455,566547311.4347618,65099317.294873446
2020-07-30 00:00:00 UTC,1.203304884963996,441699481.87362677,65083612.38455052
2020-07-31 00:00:00 UTC,0.6707790550063785,257185197.4240206,90736623.74195601
2020-08-01 00:00:00 UTC,0.995082735684478,371651591.5423964,91969266.75095156
2020-08-02 00:00:00 UTC,1.3752634036809706,503401097.2600696,90036733.26327929
2020-08-03 00:00:00 UTC,1.0113229470881067,381752124.23500437,43595864.91371336
2020-08-04 00:00:00 UTC,0.8900707009310053,337410866.6314999,39038537.229612134
2020-08-05 00:00:00 UTC,0.780980002145074,301989922.5612487,29865908.525628794
2020-08-06 00:00:00 UTC,0.803344107291862,300155891.0766957,32658788.152417623
2020-08-07 00:00:00 UTC,0.7703914209588717,282867564.64953566,32860599.832284685
2020-08-08 00:00:00 UTC,0.6854238716333868,244558424.3127323,26756756.773287226
2020-08-09 00:00:00 UTC,0.5996630372438264,208843592.06784317,21414228.24761886
2020-08-10 00:00:00 UTC,0.7445894567369997,249503834.67383698,49799964.96752521
2020-08-11 00:00:00 UTC,0.7224922542370503,234879062.52596343,25932420.01212135
2020-08-12 00:00:00 UTC,0.7121934815265958,225311670.7270237,23409215.937579878
2020-08-13 00:00:00 UTC,0.8070441258578782,247435841.01967517,49267648.06520622
2020-08-14 00:00:00 UTC,0.6920220396137976,210343030.85578042,41113121.38285248
2020-08-15 00:00:00 UTC,0.6711526992298387,199070963.51227832,13987582.399687394
2020-08-16 00:00:00 UTC,0.6351439435002044,183115111.02621442,10345039.191222982
2020-08-17 00:00:00 UTC,0.6041461139214221,167116042.4900542,11420322.800386941
2020-08-18 00:00:00 UTC,0.5677273645927804,151615156.5373691,13582202.554517122
2020-08-19 00:00:00 UTC,0.588812850049147,150962163.5569167,17378049.024966147
